model,layer,unit,desc_id_1,desc_id_2,desc_id_3,desc_id_4,desc_id_5,description_1,description_2,description_3,description_4,description_5,auc_1,mad_1,p_1,auc_2,mad_2,p_2,auc_3,mad_3,p_3,auc_4,mad_4,p_4,auc_5,mad_5,p_5,sim_12,sim_13,sim_14,sim_15,sim_23,sim_24,sim_25,sim_34,sim_35,sim_45,mean_similarity,min_similarity,max_similarity,std_similarity
gpt2-small-sae,0,28810,gpt2-small-sae_L0_U28810_D1,gpt2-small-sae_L0_U28810_D2,gpt2-small-sae_L0_U28810_D3,gpt2-small-sae_L0_U28810_D4,gpt2-small-sae_L0_U28810_D5,"Food recalls due to bacterial contamination, specifically Listeria",Fertilizer costs and ministers,governmental organizations or institutions,"Events, festivals, classes, and services offered in a specific location","Countries/regions (Switzerland, Holland, US, Costa Rica)",0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.2665933450041219,0.21398671609123698,0.1810183823108673,0.15900585529225642,0.32997775077819824,0.2369978286625254,0.21452856063842773,0.3605874561913345,0.31749528646469116,0.28483556003358657,0.2565026741467246,0.15900585529225642,0.3605874561913345,0.06325368088097531
gpt2-small-sae,0,29332,gpt2-small-sae_L0_U29332_D1,gpt2-small-sae_L0_U29332_D2,gpt2-small-sae_L0_U29332_D3,gpt2-small-sae_L0_U29332_D4,gpt2-small-sae_L0_U29332_D5,"Vouchers, discounts, or bargains",A feeling of incompleteness or something missing,"Products or items with specific characteristics, including materials, dimensions, and functionalities","Hib vaccine, investor-owned utilities, couples counselling, weak economy/immune system, HARPO fellowship, outage",Gift vouchers or similar financial instruments,0.6562,0.7026121708837503,0.0009247134780334,0.5599,0.4547769335864712,0.200027339545401,0.5062000000000001,0.0520668959806315,0.8947439065143774,0.5039000000000001,-0.0031115053542063,0.9339911629929954,0.5034000000000001,-0.0216269004891625,0.942547800860538,0.26089331377824565,0.3457293992365147,0.3844257432906961,0.6679642398378718,0.31514608083414286,0.283432211466766,0.2593825900922666,0.23099759447603452,0.3533932654027191,0.3431966100217938,0.3444561048437051,0.23099759447603452,0.6679642398378718,0.11747946010160532
gpt2-small-sae,0,29707,gpt2-small-sae_L0_U29707_D1,gpt2-small-sae_L0_U29707_D2,gpt2-small-sae_L0_U29707_D3,gpt2-small-sae_L0_U29707_D4,gpt2-small-sae_L0_U29707_D5,"Culinary experiences, including classes, restaurants, and specific dishes",Products or services with specific attributes or features,Managerial roles and responsibilities over personnel,"Discussions of financial disparity, movie trailers revealing plot details, school autonomy protests, children separated from families at borders, popularity of mobile games, financial disputes within a sports club, impressive physical attributes of a wide receiver prospect, book recommendations and author biographies, sports game summaries, accomplishments of an artist, discussion of the UN Security Council, incentives offered to a large corporation, experiences of a woman after surgery, girl child education and women empowerment, a film commission president's career, and a critique of a celebrity's role in the transgender community","Computer-related problems and solutions, website and blog creation and management, food and cooking, and hobbies and interests",0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.4296572208404541,0.2905580401420593,0.28357854085224576,0.47618383169174194,0.26891785860061646,0.25795844102401433,0.35835933685302734,0.2813086472381794,0.25595444440841675,0.3396192980266478,0.3242095659677403,0.25595444440841675,0.47618383169174194,0.07235191245107557
gpt2-small-sae,0,32439,gpt2-small-sae_L0_U32439_D1,gpt2-small-sae_L0_U32439_D2,gpt2-small-sae_L0_U32439_D3,gpt2-small-sae_L0_U32439_D4,gpt2-small-sae_L0_U32439_D5,Commercial activity,Finance and economics,"Creation, generation, production, or design","Content related to the Wordpress platform, possibly focusing on its usage, features, and user groups","Food, specifically butternut squash, savory dishes, and fashion designers",0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.4401915204582074,0.38768285512924194,0.2811301183026964,0.27328699549591784,0.29239846147294246,0.2605462670326233,0.28903840249547996,0.35653696319240613,0.3916643391055684,0.26337618886658576,0.323585211155167,0.2605462670326233,0.4401915204582074,0.06125651030712855
gpt2-small-sae,5,288,gpt2-small-sae_L5_U288_D1,gpt2-small-sae_L5_U288_D2,gpt2-small-sae_L5_U288_D3,gpt2-small-sae_L5_U288_D4,gpt2-small-sae_L5_U288_D5,Relating to the beginning section of a piece of writing,"A list of events, performers, products, or sports teams","Help, support, or assistance services",Lists of available products or features,Lines of credit/financing,0.5854999999999999,0.6562568613286717,0.0010627141267534,0.536,0.2379658430637997,0.1609974353166292,0.487,-0.1536440593893065,0.6070460330118466,0.487,-0.1536440593893065,0.6070460330118466,0.487,-0.1536440593893065,0.6070460330118466,0.3491003305256176,0.24778763963057804,0.2828806470107652,0.26136663420598283,0.3848532438278198,0.6134496927261353,0.30647565087821227,0.35805314779281616,0.3577717329399751,0.39535406855618616,0.35570927880940884,0.24778763963057804,0.6134496927261353,0.0985800188557701
gpt2-small-sae,5,330,gpt2-small-sae_L5_U330_D1,gpt2-small-sae_L5_U330_D2,gpt2-small-sae_L5_U330_D3,gpt2-small-sae_L5_U330_D4,gpt2-small-sae_L5_U330_D5,Origin or source,Origin or source,"Origin, source, or provenance",Origin or source,Origin or source,0.4995,-0.0316227787433507,0.9282872148296558,0.4995,-0.0316227787433507,0.9282872148296558,0.4995,-0.0316227787433507,0.9282872148296558,0.4995,-0.0316227787433507,0.9282872148296558,0.4995,-0.0316227787433507,0.9282872148296558,1.0,0.918520991890373,1.0,1.0,0.918520991890373,1.0,1.0,0.918520991890373,0.918520991890373,1.0,0.9674083967561492,0.918520991890373,1.0,0.03991639892333577
gpt2-small-sae,5,966,gpt2-small-sae_L5_U966_D1,gpt2-small-sae_L5_U966_D2,gpt2-small-sae_L5_U966_D3,gpt2-small-sae_L5_U966_D4,gpt2-small-sae_L5_U966_D5,"Giveaway, donation request, advertisement, or sharing information, related to a link or media","A preposition or comma, succeeding company subsidiaries/branches, within descriptions of company structure/operations","First person perspective descriptions of actions, often followed by explanations or justifications","Numbers, often related to financial figures or counts, in contexts such as media impact, scholarships, and sports events","Connecting words related to locations, actions, or events",0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.2794235182152087,0.31218642926771745,0.3929422731961182,0.38654404878616333,0.4049609303474426,0.37456047534942627,0.5352566519226649,0.34586855881231204,0.4578372972559126,0.4276293473022794,0.3917209530455245,0.2794235182152087,0.5352566519226649,0.06913772338982398
gpt2-small-sae,5,7238,gpt2-small-sae_L5_U7238_D1,gpt2-small-sae_L5_U7238_D2,gpt2-small-sae_L5_U7238_D3,gpt2-small-sae_L5_U7238_D4,gpt2-small-sae_L5_U7238_D5,Medical or pharmaceutical treatments/procedures/drugs,"Titles of movies, TV shows, video games, or books","Computer/IT skills, software, or computer programs, often in a business/professional/marketing/sales context",Food contamination with Listeria,"Intense heat, voter rolls, or a person named Lev/Levison",0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.3557506077586905,0.3627021096526326,0.26501624196671036,0.24382060803052186,0.4227099762731812,0.21088385815120625,0.3345785537613306,0.1538292020559311,0.290738582611084,0.3346911072731018,0.297472084753439,0.1538292020559311,0.4227099762731812,0.0762928692711867
gpt2-small-sae,5,16103,gpt2-small-sae_L5_U16103_D1,gpt2-small-sae_L5_U16103_D2,gpt2-small-sae_L5_U16103_D3,gpt2-small-sae_L5_U16103_D4,gpt2-small-sae_L5_U16103_D5,Commercial services or products offered and advertised,"Discussions of religion, spirituality, or philosophy, often with mentions of specific religious figures, concepts, or texts",Products or services and their associated companies or brands,"Discussions of beauty products, food and recipes, or events",Locations offering services or events,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.34053175562241855,0.6537861044661921,0.39533518636194154,0.645387453390668,0.38569462299346924,0.4984792769861661,0.3390900492668152,0.44448104831689395,0.4957074224948883,0.4462780090404752,0.46447709289399286,0.3390900492668152,0.6537861044661921,0.10653667396853406
gpt2-small-sae,5,16512,gpt2-small-sae_L5_U16512_D1,gpt2-small-sae_L5_U16512_D2,gpt2-small-sae_L5_U16512_D3,gpt2-small-sae_L5_U16512_D4,gpt2-small-sae_L5_U16512_D5,Computer hardware and software specifications,"A periodical publication, or a problem/controversy","Facial features, societal problems, and printed publications","A periodical publication, often a magazine, and a problem or topic of concern related to it",Periodical publications or collected works,0.495,-0.0964033813557167,0.7531671195040612,0.495,-0.0964033813557167,0.7531671195040612,0.495,-0.0964033813557167,0.7531671195040612,0.495,-0.0964033813557167,0.7531671195040612,0.495,-0.0964033813557167,0.7531671195040612,0.2712719440460205,0.329995721578598,0.23799696636218082,0.3339105248451233,0.5582993030548096,0.8468849154183334,0.6730166673660278,0.44894066757317463,0.4812280237674713,0.635170123865002,0.48167148578767416,0.23799696636218082,0.8468849154183334,0.186810883702083
gpt2-small-sae,5,16554,gpt2-small-sae_L5_U16554_D1,gpt2-small-sae_L5_U16554_D2,gpt2-small-sae_L5_U16554_D3,gpt2-small-sae_L5_U16554_D4,gpt2-small-sae_L5_U16554_D5,"Positive events, personal experiences, or proper nouns related to entertainment, sports, or news","Numbers, business, and technical concepts","Locations, proper nouns, and numbers related to places, events, or entities","Video file sharing, software, or online services related to media, including video resolution, file formats, platforms, and user experience","Products and services related to pet care, home improvement, electronics, and computing",0.4835,-0.1487915340019787,0.5606258462719326,0.4835,-0.1487915340019787,0.5606258462719326,0.4835,-0.1487915340019787,0.5606258462719326,0.4835,-0.1487915340019787,0.5606258462719326,0.4835,-0.1487915340019787,0.5606258462719326,0.4041898605710359,0.5469346046447754,0.3711127792462401,0.37013783392826305,0.6077419104499197,0.3426837716887139,0.3719747815162231,0.32723134756088257,0.3132528177945132,0.40623347647784236,0.40614931838784096,0.3132528177945132,0.6077419104499197,0.09112731927167472
gpt2-small-sae,5,16845,gpt2-small-sae_L5_U16845_D1,gpt2-small-sae_L5_U16845_D2,gpt2-small-sae_L5_U16845_D3,gpt2-small-sae_L5_U16845_D4,gpt2-small-sae_L5_U16845_D5,"Instructions related to food preparation, especially baking or chilling in a refrigerator, sometimes followed by serving instructions","A mention of a quantity, often implicitly a number, in square brackets, usually after the word ""for"" or ""of""",Locations for additional information,Website or online platform functionalities,"Names, punctuation marks, and specifically the tokens ""sh"", ""!"", """""", "")"", and a newline character",0.5983999999999999,0.9043896865995156,1.2060171387511021e-18,0.4985,-0.0412420436167973,0.8668999038035439,0.4985,-0.0412420436167973,0.8668999038035439,0.4985,-0.0412420436167973,0.8668999038035439,0.4985,-0.0412420436167973,0.8668999038035439,0.33924734592437744,0.2928403615951538,0.27517359108767503,0.20975472033023834,0.2703506350517273,0.19465836552729432,0.355594664812088,0.36215295566040084,0.2588757276535034,0.25955928919072724,0.2818207656833186,0.19465836552729432,0.36215295566040084,0.05413288129948424
gpt2-small-sae,5,17724,gpt2-small-sae_L5_U17724_D1,gpt2-small-sae_L5_U17724_D2,gpt2-small-sae_L5_U17724_D3,gpt2-small-sae_L5_U17724_D4,gpt2-small-sae_L5_U17724_D5,"Confirmation or guarantee of a place, position, or resource","Gaining, achieving, or obtaining something",Fastening or joining objects securely,"Finance, security, healthcare, and business-related contexts describing methods of achieving, maintaining, or improving security or stability","Processes, actions, or states related to making something certain, definite, or closed",0.4995,-0.0316227774736416,0.9282872148296558,0.4995,-0.0316227774736416,0.9282872148296558,0.4995,-0.0316227774736416,0.9282872148296558,0.4995,-0.0316227774736416,0.9282872148296558,0.4995,-0.0316227774736416,0.9282872148296558,0.5029968023300171,0.39450812339782715,0.419325590133667,0.5215505361557007,0.389701247215271,0.37772977352142334,0.4499790370464325,0.36421358585357666,0.473495751619339,0.4554620385169983,0.43489624857902526,0.36421358585357666,0.5215505361557007,0.051446373753756734
gpt2-small-sae,5,17855,gpt2-small-sae_L5_U17855_D1,gpt2-small-sae_L5_U17855_D2,gpt2-small-sae_L5_U17855_D3,gpt2-small-sae_L5_U17855_D4,gpt2-small-sae_L5_U17855_D5,Global locations/events,"Globally related concepts, frequently within the context of games, historical education, or culinary practices",Global events or locations,"A discussion of the World Trade Center, global affairs, or the world in general",Discussions of the World Wide Web,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.48644186435120274,0.9423819465154993,0.5710744431935088,0.4529322683811188,0.5228815390397045,0.49990162252793535,0.48438990116119385,0.6461554765701294,0.49133035592255947,0.6389675951619401,0.5736457012824793,0.4529322683811188,0.9423819465154993,0.13799691756119767
gpt2-small-sae,5,22011,gpt2-small-sae_L5_U22011_D1,gpt2-small-sae_L5_U22011_D2,gpt2-small-sae_L5_U22011_D3,gpt2-small-sae_L5_U22011_D4,gpt2-small-sae_L5_U22011_D5,"Software, tools, and resources for creating and managing websites and other digital content",Competitive performance or ranking against opponents,Sports competitions against an opponent,"Competitive situations, often sports or games, with emphasis on positions and actions taken by a team or individual player",Products or items with specific measurements or dimensions,0.4705,-0.2318734286253843,0.4298937584182839,0.4705,-0.2318734286253843,0.4298937584182839,0.4705,-0.2318734286253843,0.4298937584182839,0.4705,-0.2318734286253843,0.4298937584182839,0.4705,-0.2318734286253843,0.4298937584182839,0.17392927408218384,0.20065661372711108,0.2375414229904762,0.27675281305594424,0.75602664816459,0.6467160793116057,0.31848381051517727,0.6984509229660034,0.30739158391952515,0.36001454472368677,0.39759637134563036,0.17392927408218384,0.75602664816459,0.206370404544457
gpt2-small-sae,5,24156,gpt2-small-sae_L5_U24156_D1,gpt2-small-sae_L5_U24156_D2,gpt2-small-sae_L5_U24156_D3,gpt2-small-sae_L5_U24156_D4,gpt2-small-sae_L5_U24156_D5,"Positive qualities of places, often related to travel or leisure","Attributes of places, events, or situations that describe a high degree of activity, competitiveness, or intensity","Qualities of a place, event, or time","Sensory descriptions of states, objects, or environments","Adjectives describing places or situations, often related to a feeling or quality of the environment or ambiance",0.4975,-0.0598103408193648,0.8262064843112343,0.4975,-0.0598103408193648,0.8262064843112343,0.4975,-0.0598103408193648,0.8262064843112343,0.4975,-0.0598103408193648,0.8262064843112343,0.4975,-0.0598103408193648,0.8262064843112343,0.5427844200858829,0.7017098874363272,0.5389694846290667,0.6216101871961255,0.6551596522331238,0.4805155717711993,0.6265625206753631,0.6140441298484802,0.6575753092765808,0.6526191648698895,0.609155032802204,0.4805155717711993,0.7017098874363272,0.06424773551619488
